logFC	AveExpr	t	P.Value	adj.P.Val	B
10162	1.06545321886668	1.87528358231301	6.34239740279864	7.50932262936936e-05	0.00788344453436165	2.00511493541416
9753	-1.34078510840328	0.921989521398406	-6.34099267114504	7.52321148015426e-05	0.00788344453436165	2.00333274269789
20352	-0.915962233329867	1.64270612321874	-6.3348038596325	7.58473133821282e-05	0.00791226928793026	1.99547739039866
17677	-1.27029668929138	1.89747248945941	-6.32700511710623	7.6630264206172e-05	0.00795825819744723	1.98557030285869
13484	-3.54481976560817	4.47135912829768	-6.31154030348571	7.82086782666494e-05	0.00802991645331209	1.96589734587348
10193	1.49719686780796	2.19158298309229	6.30803107075528	7.85716933837076e-05	0.00802991645331209	1.9614281530115
17739	-1.68928396963709	3.20042514947489	-6.30300241207148	7.90950491967234e-05	0.00802991645331209	1.95502062642117
4995	0.791724459428306	1.2155974720786	6.30159662721489	7.92420253890619e-05	0.00802991645331209	1.95322868466031
23190	1.22598049792403	1.9835434519393	6.29747328009292	7.96748222183148e-05	0.00802991645331209	1.94797095535413
4671	-2.1102955717114	2.82516508121176	-6.29636419837057	7.97916675733529e-05	0.00802991645331209	1.94655631038558
13481	-3.15650870262555	5.93635539271613	-6.29548976983785	7.9883921375878e-05	0.00802991645331209	1.94544083593832
17538	-1.76571786796495	3.81398921066006	-6.29361876525727	8.00817012925421e-05	0.00802991645331209	1.94305367724705
5019	1.02851833633728	1.53702257489084	6.28586909567712	8.09065278851435e-05	0.00806742812868147	1.93316042979782
17735	-2.17794140667412	3.25179466232948	-6.28148814689682	8.13768470811515e-05	0.00806742812868147	1.927563652304
10231	0.896528026051922	1.67319807220987	6.28038091971972	8.14961789210397e-05	0.00806742812868147	1.92614867746186
2074	-1.22175948097433	2.61425072147393	-6.27440545106006	8.21434437663427e-05	0.0080793678437068	1.91850913509115
11858	1.21625807089238	1.14472852721385	6.27286313993283	8.23114034715433e-05	0.0080793678437068	1.91653643086132
4979	1.10121474064152	1.88372209049621	6.25903729712582	8.3833654329842e-05	0.00819421134737443	1.89883618184528
13276	1.02010848394373	1.89628366858326	6.23859971823137	8.61395762604862e-05	0.00838437222823301	1.87261794180985
5086	0.904066957886843	1.65210404391423	6.23185074874221	8.69159484268344e-05	0.00839013302570749	1.86394604221426
9199	1.67324614167307	2.07527278994306	6.22593116316235	8.76031058062874e-05	0.00839013302570749	1.85633410147438
21214	-2.1779229098194	3.95728125807131	-6.22358037417701	8.78776081825865e-05	0.00839013302570749	1.85330975621033
24036	1.04202406904811	1.76628172037382	6.22320408275784	8.79216336312869e-05	0.00839013302570749	1.85282556993988
4300	-2.08678753994324	2.78998967901686	-6.21493338950711	8.88953022520038e-05	0.00839013302570749	1.84217792938894
15844	0.812049359169111	1.79457904462177	6.21353595364945	8.90609571252758e-05	0.00839013302570749	1.84037784461371
17529	-1.11854418196706	2.99852411959694	-6.20928729121227	8.95666433515968e-05	0.00839013302570749	1.83490316064937
9859	0.877801031293961	1.78288460060016	6.20783362466668	8.97403702025843e-05	0.00839013302570749	1.83302937978187
5071	0.846095518087021	1.0119722781492	6.20533906701477	9.00393379593739e-05	0.00839013302570749	1.82981313240867
9887	0.852899246893234	1.70784539499919	6.20186954866845	9.0456934009453e-05	0.00839013302570749	1.8253382771915
