logFC	AveExpr	t	P.Value	adj.P.Val	B
1508	-0.622932119423332	2.02999093134257	-3.71934463028979	0.00349735346163264	0.0792041827964824	-1.71291237229027
1251	0.590715205969041	1.6928239105794	3.71587904841594	0.00351827897579174	0.0792041827964824	-1.71868565361735
3383	1.64399615546549	2.66488007668932	3.71045035416485	0.00355131868935488	0.079463446067262	-1.72773137708268
2901	0.793606626790465	1.36558488758816	3.69581680499369	0.003641988425678	0.0804807436969257	-1.75212767559919
4040	0.491221776625295	1.13493299864723	3.69339542084563	0.00365722066639697	0.0804807436969257	-1.75616625356745
496	-0.581788142319947	1.94749180292172	-3.69020161078984	0.00367741282234618	0.0804807436969257	-1.76149390772468
274	0.511766248801923	1.63468996758238	3.68718632086085	0.00369658210929409	0.0804807436969257	-1.76652456221434
2890	0.84901875264512	1.66269894712978	3.68513371386103	0.00370969034345152	0.0804807436969257	-1.76994953320578
3629	1.07610831572539	2.59287809991331	3.6823452202084	0.00372757507372001	0.0804807436969257	-1.77460296924747
2925	1.17442175061958	2.3987607228327	3.67572051411115	0.00377042262507555	0.0809325600684821	-1.78566088340338
48	-1.17699309515074	2.77506417546694	-3.65578462862411	0.00390246155862483	0.0824537241132039	-1.81895959643312
1150	-1.09022346505019	1.18455598927276	-3.65304208786351	0.00392099614382648	0.0824537241132039	-1.82354296960354
1802	0.465043666175737	1.18344466674004	3.64766683351384	0.00395758726986501	0.0824537241132039	-1.8325279259356
3457	1.09509467941206	2.26810176190819	3.64501243412414	0.00397578652754344	0.0824537241132039	-1.83696571520575
399	0.448575402543712	1.23932346958232	3.64477902733959	0.00397739095372952	0.0824537241132039	-1.83735596598021
1063	-1.04389416297691	1.2367675972434	-3.63869517071232	0.00401944773554103	0.0824537241132039	-1.84752955912025
1207	0.506736895588306	1.4860847501273	3.6376944800484	0.00402640920797379	0.0824537241132039	-1.84920322195905
233	0.549286062910329	1.95525008150809	3.63702487166993	0.00403107440115708	0.0824537241132039	-1.85032319117329
1513	-0.501012585760313	1.40559598259486	-3.63541874432164	0.00404228712472641	0.0824537241132039	-1.85300970089041
273	0.499686999023467	1.64196755777151	3.62355745556041	0.00412609652728765	0.0831309597644438	-1.87285587580327
995	1.03328170327555	3.84584877680246	3.62088398454003	0.00414523314028355	0.0831309597644438	-1.87733060223329
969	1.01616427987348	4.04161095955982	3.62033103020882	0.00414920258546082	0.0831309597644438	-1.87825617899448
2922	0.689350117502968	1.29631576256418	3.6171190368589	0.00417233793423826	0.0831309597644438	-1.8836331194472
439	0.48104707746229	1.40698083843126	3.61494520446738	0.00418807110405919	0.0831309597644438	-1.88727260494166
893	0.482782423938093	1.30102768974642	3.6117527929529	0.00421128729702624	0.0831447738001117	-1.8926180727111
3110	-1.16543854426504	1.71209286154351	-3.60461083858533	0.00426370776069286	0.0833135660739287	-1.90457955837868
3922	-0.738894709585057	1.79860295451511	-3.60323822842899	0.0042738592971769	0.0833135660739287	-1.90687887146177
3296	-1.0894027168103	1.70671273068859	-3.60139447595183	0.00428753454876664	0.0833135660739287	-1.9099676348267
1572	0.528691815537514	1.88230475703091	3.59676018592707	0.00432210705091701	0.0835436086162205	-1.91773238759992
3431	1.01073173786915	2.40204187515634	3.59376164219266	0.00434462970051851	0.0835436086162205	-1.9227572936452
2321	1.13147723347694	3.13733825668288	3.58189869452954	0.00443492763720397	0.0848380975987412	-1.94264345722351
3055	0.557034853732376	1.0279697044124	3.57799527562986	0.00446506073524277	0.0849742486315273	-1.94918908559817
2078	-2.40124672425105	5.05855260060285	-3.57011247442479	0.00452655835596813	0.08570283820633	-1.96241104197436
2651	0.969840106013043	1.71867068688914	3.56429947347342	0.00457246706592361	0.0861303490172958	-1.97216410037559
3336	0.450845104480648	0.987690289328796	3.55574714414592	0.004640883580059	0.0869753410029332	-1.98651749048949
2168	-1.2942073259275	4.02999590657447	-3.54653073029918	0.00471579393449747	0.0879328848796196	-2.00199104394629
1698	1.14965347193319	1.63404306059373	3.53950537194261	0.00477373105886201	0.0884570815013636	-2.01378986873875
1240	0.598765763053869	2.29870858983186	3.53480131110116	0.00481293392985257	0.0884570815013636	-2.02169200456259
1095	-0.787594256882844	0.918280389765355	-3.52610947662316	0.00488624438043086	0.0884570815013636	-2.03629685572663
1685	0.669933972529429	1.26108287156739	3.52570617955916	0.00488967371885504	0.0884570815013636	-2.03697463380181
3513	0.990807322007822	2.48452881234041	3.52537569611132	0.00489248575066057	0.0884570815013636	-2.03753004972029
2903	0.938669611658321	2.53279817622096	3.52498494076972	0.00489581277365163	0.0884570815013636	-2.03818676871449
497	-0.566570723689332	2.04130767453097	-3.52313210286517	0.00491162018087203	0.0884570815013636	-2.04130085648986
2567	1.43766101265148	2.38385463513699	3.49961360199436	0.00511689180813103	0.0917066240564066	-2.08084767414417
2617	0.694375503179911	1.24782825367747	3.49382130124692	0.00516878833598851	0.0917211215258443	-2.09059282402804
1620	-0.644130862182001	1.08685231141296	-3.49266589903158	0.00517920481086496	0.0917211215258443	-2.09253695358893
2507	1.82037744861181	2.62588609668532	3.49122445581245	0.00519223033556377	0.0917211215258443	-2.09496250130518
1593	0.913888010727525	1.20274780728711	3.48372260391861	0.00526056610819261	0.0923241873311328	-2.10758804420264
1977	1.09321016153012	2.04201516193306	3.48037346275316	0.0052913718454131	0.0923241873311328	-2.11322569678418
592	-0.631350654092381	0.690389707511233	-3.47903577231785	0.00530372780779201	0.0923241873311328	-2.11547763312059
266	0.533210908610543	1.89743674072276	3.47659001886735	0.00532639542294997	0.0923241873311328	-2.11959521044861
3677	0.942646555885915	1.98058566085367	3.47388842954922	0.00535154989567398	0.0923267393216277	-2.12414390875265
378	0.427361134360695	1.40032552131003	3.46401660487487	0.00544450876648205	0.0931363957389361	-2.14076879449149
3149	-0.961772170931597	1.22954709175818	-3.46190612584328	0.00546459653444598	0.0931363957389361	-2.14432371794514
475	0.461708712415361	1.40125561388132	3.46024165763764	0.00548049279910022	0.0931363957389361	-2.1471275508059
781	-0.665434809038615	1.01039977420298	-3.45777816847913	0.00550410719777381	0.0931363957389361	-2.1512776366968
3644	1.49745971128292	3.08748252173724	3.45564777540791	0.00552461285667037	0.0931363957389361	-2.15486684920679
40	-1.03194606370049	3.48580290184418	-3.44804779084558	0.00559840614662329	0.0939514340606054	-2.16767307992649
832	-0.438970624957404	1.28998432909528	-3.44150166007636	0.00566277771556189	0.0944662559115537	-2.17870605028907
951	-1.11161084013112	0.988354325510973	-3.43523583258795	0.00572510453081727	0.0944662559115537	-2.18926873728092
3647	1.04888851646437	2.89427650524329	3.43308582830731	0.00574665268380375	0.0944662559115537	-2.19289360747975
2926	0.947596908524638	2.35275615237992	3.43282705891139	0.00574925177268075	0.0944662559115537	-2.19332990453071
3955	0.549590145060738	1.78263297391372	3.43205463301165	0.00575701722104539	0.0944662559115537	-2.19463227074339
