PC1	PC2	PC3	PC4	PC5	PC6	sample	group	sample_simple
-50.8488398598533	-8.525378268358168	-2.643092761790937	50.56625022232735	27.245436139875324	-4.286838404138318	Heffel_2T_Fetal neurons	Fetal neurons	Heffel_2T_Fetal neurons
-61.41346759617786	17.009113871289305	0.5135150716515982	-17.314714599251566	-3.595204054207049	41.89824766477945	Heffel_3T_Fetal neurons	Fetal neurons	Heffel_3T_Fetal neurons
-45.325125106097666	57.90156291646126	17.583533435820485	-10.183910591169509	-7.27879116373673	-27.0787887640343	Heffel_infant_Fetal neurons	Fetal neurons	Heffel_infant_Fetal neurons
-59.26482680405013	-52.89416114692736	-25.593566136202533	-18.372718480111214	-15.580482818142118	-14.317564672239989	Rahman2023_FetalBrain_Fetal neurons	Fetal neurons	Rahman2023_FetalBrain
59.35370860870045	7.924587383791658	-21.184339483652035	0.04213653857550628	-19.683634525101382	-10.152372162549531	Ballerino2022_NES_Stem-like cells	Stem-like cells	Ballerino2022_NES
60.23741257878687	5.124448945952773	-1.3950273371120474	29.08684652128343	-27.800912644851266	14.252816870020892	Ballerino2022_NPC_Stem-like cells	Stem-like cells	Ballerino2022_NPC
35.10163761180285	-35.900917269518175	55.9939713614243	-11.283014008855819	5.476422421495597	-1.5854142341352486	Rajarajan_NPC_5kb_Stem-like cells	Stem-like cells	Rajarajan_NPC
62.15950056688817	9.36074356730888	-23.2749941501386	-22.540875602798064	41.21716664466766	1.2699137022972462	Zaghi2023_NPC_5kb_Stem-like cells	Stem-like cells	Zaghi2023_NPC
