name
HES2
ATP1B3
NEDD4
PIGB
MAPK6
GNB5
RAB27A
HDHD5
UFD1
LRP6
PHRF1
ELP1
NUCB2
PFN2
PTPN3
SPTB
SLC44A1
TMEM260
SMG6
EXOC5
CLTCL1
FGF22
FSTL3
DGCR2
RNF126
MNT
ZXDC
JMJD6
POLB
WIPI1
FRMPD1
GBA2
NDST1
ASNS
AP3M2
CNGB1
PABPC1
CFAP20
CSNK2A2
PTPN21
EIF2B3
CAMK2A
TCOF1
CDC42
OSBPL3
RAD18
ATP2B1
NCK2
MAP4K4
MGAT4A
RPL31
WDR1
SNX13
ARHGAP10
RPS6KA2
ING3
VASH1
BUD23
SEL1L
ATP6AP1
TCF3
TRIB2
DAZAP1
MBD3
HLTF
FAM50A
FAM3A
PDCD2
SLC6A15
RDH11
PRKACA
ADGRL1
SPP2
ACTN1
ZFYVE26
RPS6KA6
EPN2
PTPN18
ASIC4
SPEG
LNX1
ALDH3A2
TFRC
SREBF1
AFF4
UBE2D1
PALS1
RHOBTB1
SMC1A
HSD17B10
MARK2
CHFR
TRHDE
P4HA2
NFATC3
TRNT1
ACADVL
STK10
FBXW11
CRMP1
DERL2
SIDT1
TMEM38A
AP1M1
PVR
XRCC1
SCARB1
MOV10L1
PANX2
SELENOO
ALPK1
LLGL2
PDE8A
CLCN4
NLE1
SDHA
SMARCE1
GSDMB
KDM5A
ADAM11
PPP2R3A
FERMT2
ABCB11
PTGS2
MAP3K13
ST6GAL1
FRY
PICALM
NSF
CLASP1
MRPS34
NOTCH3
CLNS1A
PPP2R2C
EED
CDHR2
SNCB
TSG101
NCBP3
MGLL
NTN4
BCS1L
NUAK1
DPP8
ZNF532
LMAN1
HACD3
IPCEF1
ZZEF1
ENO1
MYDGF
ANO8
TUBE1
ARHGEF10L
TXK
WSCD2
KCNQ2
ACTR6
TIPIN
SRI
EIF4G3
SEMA3A
SEMA3C
ACAT1
GRAMD4
ZNF638
SLC25A40
TIMM21
ADD2
RASAL2
VPS9D1
ZNF37A
MARK3
SLC25A3
FNDC3B
FOSL2
CACNG4
FRYL
FSCN1
ACTB
PLD1
WDR62
DLG1
RAB7A
BCAP29
SEC31B
SART3
EXOSC7
KIFAP3
MKRN2
MCM6
REXO2
RBM7
RBMS2
BAZ2A
PTPN23
MLH1
UNG
KLHL20
RGS11
SLC46A1
PLXNA2
SPAG5
ANKRD13A
TPD52
ACACB
TRAF4
PAG1
GPATCH1
NT5C2
MCAM
CAMSAP3
RAP1GAP
XAB2
ARHGEF1
STXBP2
MAP2K7
DGKD
CTTNBP2
ACTL6B
RARB
TOP2B
TM9SF3
PPP1R12B
DNAJC10
GTF3C1
USP33
PAK3
DCX
SNRPA
EXOSC5
LRCH4
FAM76B
SIRT6
POLD3
ACTN2
CAPZB
GPR137B
JADE1
UBE2A
FGFR1
FBLN1
ITGA8
MAP2
PIAS2
AMPH
ARAF
MCCC1
NEBL
ACER3
UBE2K
PIK3C3
N4BP2
TIGAR
TULP3
SYNJ2
ADCY2
PPP2R5C
RBFOX1
GNB1
MLLT10
ZCWPW1
ADCYAP1R1
NRDC
VDAC3
PCM1
TNRC6C
CBFA2T2
BRINP1
ITCH
PKD2L2
TP53INP2
SDF4
MYH7B
UBE2D4
CLUL1
RUNX1T1
THOC1
OSBPL6
SLC1A3
XRCC5
SP140
MKNK1
TNS1
REXO1
SAR1A
RAPGEF3
CEACAM1
SENP1
CIC
LIPE
FDFT1
PAFAH1B3
OPHN1
KIF22
CARMIL1
PGM1
DDX1
DNM2
EPB41L2
RIMS1
MOXD1
STX7
RABL2B
KEAP1
SLC35C2
CRYBG3
EPHA6
RFX3
RIF1
RAB21
SLC4A4
SMARCA2
SESN1
MID2
COL5A3
SRCAP
PUM3
KCNN2
CNOT4
PSEN1
CPOX
CLDND1
MOK
HSP90AA1
RBL1
DLGAP4
IGSF9B
AP4E1
RSBN1
MAGI3
COL4A4
OSTM1
CDH7
PCNP
EXD2
ARG2
MEF2C
UBA5
CDC14B
ZNF510
ZNF506
JMJD4
DUSP12
AACS
DELE1
CADPS2
HSPB11
PHLPP1
ATP8B1
IL12RB2
SMARCD3
WDR70
MPP4
STRADB
BZW1
C1QTNF3
ME2
C5orf22
CCNT2
FAM135A
COL19A1
EPB41L3
COBLL1
DLG3
KCNK2
TRAF5
MRPL22
GEMIN5
OPRK1
NFE2L1
SEMA5B
GSK3B
ITGB5
ERC1
XPO1
RNF13
TRPM3
PALB2
DOP1A
LYRM2
BCKDHB
KAT6A
TUT7
ULK2
GRHL2
TNPO1
PLOD1
P2RX5
ITGAE
DIS3
PIBF1
TDRD3
NUFIP1
PDS5B
OXCT1
RRAGB
CYLD
SLC27A5
ZNF324
ZNF671
ZNF416
ZNF586
ZNF446
ZNF264
RPS5
FAT1
CHMP2B
SMAP2
PPIE
ZMPSTE24
STARD7
NOA1
REST
SSH1
GSTP1
APLP2
FAM234B
SLCO1A2
WBP11
EIF3I
COL16A1
TXLNA
NCOA1
AGBL5
EFR3B
KIF3C
RAB10
GCKR
HADHA
MAPRE3
CAD
CD59
CD82
BCORL1
ATRX
MYNN
MECOM
SCAMP1
PREP
HACE1
SEH1L
WDR47
WDFY1
OVGP1
MAP3K4
PILRA
ZNF213
AKR1B1
CPNE3
MTIF2
DDHD2
TTC39A
EPS15
MGST2
CHERP
USP40
POMGNT1
RAD54L
MAST2
DNAJA1
CHMP5
NFX1
DIMT1
IPO11
EIF2AK1
EPDR1
SNX10
SEPHS1
MRPL28
ITPKC
RBM22
TMED2
ERO1B
ZFAND6
TXLNG
HUWE1
ZW10
ALG9
ACOX3
MTMR2
PPP1R15A
HSD17B14
ACHE
FTL
SRRT
BAX
NLK
PIGS
ADAMTS2
ATXN7L3
PGS1
PSMC5
UIMC1
MT3
GNAO1
OGFOD1
SH3BP2
NOP14
ADD1
L2HGDH
TXNDC16
RTRAF
GMCL1
SF3B2
KLHL42
GNAS
DNM1L
PTHLH
PHACTR3
ERGIC2
PIR
AAMDC
RFX2
METTL2A
ALG6
CNOT3
PTPN4
DDX18
KHSRP
GNA11
EDEM2
DNMT3B
PDRG1
EPB41L1
DOCK9
ANKRD10
DOCK3
C3orf18
COQ9
KIF9
ARHGAP28
CRLS1
PPP1R13B
ATRN
SMOX
FKBP1A
NSFL1C
DNAAF9
ZNF343
EBF4
MAVS
LZTS3
XRN2
KIZ
DYNLL1
TESC
SNX5
RPL6
MAPKAPK5
P2RX7
ESF1
ANAPC5
SLC23A2
SLC8B1
TMEM230
DZANK1
KDM2B
CFAP61
TASP1
OAS1
GCN1
RPLP0
PXN
SIRT4
RPH3A
KIF16B
TRMT6
CHGB
PEBP1
BRAP
ERP29
NOS1
FUS
IGBP1
FXYD5
ZNF302
GRAMD1A
CDIP1
CMTM1
KCNH4
GANAB
GMIP
RBM41
BIRC5
MLF2
DDX24
ZBTB25
NECAP1
ARHGAP4
ANKRD24
DHX32
RCOR1
GPATCH2L
LTBP4
BLVRB
SLC9A1
SPTLC1
PAPOLA
CCNK
PCBP4
YPEL3
MRPS33
NDUFB2
NUDC
MAEA
STRN4
LYZ
MUL1
TFAP4
PDCD7
SPG21
DNAJB11
P3H2
THPO
CHRD
FLT3LG
RAB11FIP3
GNPTG
ZNF268
GOLGA3
PABPC4
CERS4
MCOLN1
USP48
PDPR
AARS1
GLG1
TNRC6A
NAT14
PITPNM2
EXOC1
RBM27
OSBPL8
DTX2
PUS7
NRCAM
LAMB1
SLC26A4
DLD
WDR7
TXNL1
ITGA6
RAPGEF4
MAP3K20
FH
SEL1L3
TF
CDV3
MYO15A
ALKBH5
NLRP1
PITPNM3
SPAG7
ORC6
ZFHX4
ZC3HC1
TMEM101
CD200
PPP2R3C
HAUS4
JPH4
SLC22A17
RNF31
SCFD1
G2E3
HECTD1
HNRNPC
SUPT16H
TOX4
GEMIN2
TINF2
SEMA6A
TRPM7
TYRO3
WDR76
CAPN3
SNAP23
COL9A3
MYL6
AGO1
TEKT2
RFFL
UNC13D
MFSD11
DPYSL2
TGFB2
GPATCH2
NUP50
COMT
ECHDC1
LRRFIP2
SEC22C
XYLB
HDAC6
GABRP
CDC6
UPRT
CDC23
CBX5
SUCO
MSH2
DHPS
HOOK2
ARCN1
EPB41L4B
PSMD5
NUP188
CRAT
SH2D3C
NANS
TBC1D2
WHRN
CWF19L1
SEMA4G
BTAF1
IKZF5
TLL2
SORBS1
CRTAC1
WAC
CREM
NUBP2
HIVEP1
SRPK1
BRPF3
MRPS18A
TMEM14A
EFHC1
HSP90AB1
CDC5L
ZNF184
SIRT1
HNRNPH3
IFT74
JAK2
ABL1
ACOT7
SH3GLB1
CDC7
SYDE2
PCSK5
SCD
ABLIM1
ERMP1
RAB18
NRP1
PRTFDC1
PALMD
MACROH2A2
WASHC2A
MAST3
MZF1
OCEL1
MYO9B
KCNK6
CATSPERG
PSMD8
FBXL19
STX1B
SETD1A
BCL7C
CIRBP
ATP5F1D
CBARP
HNRNPM
MARCHF2
NDUFB7
TECR
TIMM13
CDC34
MTAP
CEP170B
POLR2E
POLRMT
HCN2
IZUMO4
RASSF7
GADD45B
PALM
MADCAM1
MKNK2
ARVCF
TRMT2A
RANBP1
ZDHHC8
KLHL22
MED15
SNAP29
CRKL
LZTR1
SMARCB1
P2RX6
SLC7A4
BCL2L13
DDT
CABIN1
TBC1D10A
SF3A1
RNF215
SEC14L2
SPECC1L
PPIL2
YPEL1
SNRPD3
PES1
MAPK1
GGT1
PRODH
PPM1F
SLC35E4
TOP3B
ESS2
SLC25A1
GRK3
GGA1
HIRA
SH3BP1
SEZ6L
LGALS1
HPS4
PIK3IP1
SRRD
PATZ1
TRIOBP
TFIP11
GCAT
GGTLC2
ANKRD54
EIF3L
SNU13
MICALL1
POLR2F
CCDC134
DEPDC5
PICK1
TTC28
SEPTIN3
DDX17
DMC1
TCF20
HSCB
CBY1
TOMM22
RSPH14
XBP1
RTCB
JOSD1
FBXO7
GTPBP1
POLDIP3
RAB36
PPP6R2
SBF1
SUN2
CYB5R3
DNAL4
MIOX
LMF2
RHBDD3
PACSIN2
TTLL1
RASL10A
AP1B1
HMGXB4
TOM1
NEFH
CHKB
MCAT
THOC5
ARSA
RASD2
TTLL12
CBX7
PDGFB
RPL3
ZMAT5
RBFOX2
SYNGR1
TAB1
ASCC2
MTMR3
MIEF1
APOL4
APOL1
PNPLA3
MYH9
CACNA1I
SAMM50
TXN2
FOXRED2
EIF3D
TNRC6B
SGSM3
IFT27
PVALB
KIAA0930
SLC25A17
FAM118A
KCTD17
ST13
RBX1
EP300
L3MBTL2
RANGAP1
ZC3H7B
PHF5A
ACO2
POLR3H
TRMU
PMM1
DESI1
CERK
BRD1
ZBED4
HDAC10
KCNK10
KHNYN
FKBP3
SDR39U1
RBM23
PRMT5
COCH
AP4S1
VCPKMT
SOS2
CDKL1
NIN
PYGL
TRIM9
PSMC6
GNPNAT1
DDHD1
CDKN3
CNIH1
CGRRF1
ATP6V1D
PIGH
PSMA3
VTI1B
TIMM9
GSTZ1
KIAA0586
TMED8
SAMD15
AHSA1
DAAM1
SPTLC2
LGMN
ALKBH1
SNW1
CHGA
DHRS7
PPM1A
GALNT16
CEP128
ERH
HIF1A
SUSD6
SRSF5
EIF5
SLC8A3
DICER1
ZFYVE21
MTHFD1
ZC3H14
TELO2
PCNX1
GSKIP
VRK1
PSMC1
RPS6KA5
PPP4R3A
PSMB5
YY1
ACIN1
TRIP11
PABPN1
ARHGAP5
CINP
SRP54
CPNE6
CHD8
PRORP
PSMA6
NFKBIA
BRMS1L
SEC23A
PNN
PCIF1
GSS
TRPC4AP
PYGB
ABHD12
PROCR
GINS1
NINL
UQCC1
ZMYND8
SGK2
IFT52
NDRG3
RAB5IF
RIMS4
PABPC1L
STK4
ADNP
PFDN4
DOK5
CSTF1
BMP7
RAE1
TPD52L2
DNAJC5
NELFCD
CTSZ
PRPF6
PRELID3B
HRH3
MTG2
PSMA7
SLCO4A1
MRGBP
TCFL5
DIDO1
GID8
ARFGAP1
CHRNA4
EEF1A2
PTK6
GMEB2
C20orf27
SPEF1
CDC25B
RNF24
ARFRP1
NDUFAF5
CSNK2A1
CDS2
HM13
SNPH
SIRPB1
SEC23B
FERMT1
PLCB4
TM9SF4
CRNKL1
POFUT1
SAMHD1
PAK5
KIF3B
MROH8
NOP56
IDH3B
MAPRE1
JAG1
CDK5RAP1
SNTA1
TTI1
RPRD1B
PXMP4
CHMP4B
SLC32A1
CST3
ACTR5
WFDC2
AHCY
PPP1R16B
EPPIN
DHX35
DNTTIP1
MAP1LC3A
SYNDIG1
PIGU
TNNC2
ACOT8
APMAP
CELF4
ZNF516
CDH20
ADNP2
RBFA
USP14
VAPA
METTL4
LPIN2
SMCHD1
MYL12A
CEP76
ST8SIA5
CEP192
RNMT
SMAD7
RNF125
ANKRD12
NOL4
POLI
MIB1
RBBP8
RIOK3
CSTF2
VSIG1
PSMD10
ATG4A
STS
TBL1X
PGRMC1
POLA1
MID1
NKAP
RHOXF1
MCTS2
ALG13
PRPS2
AMMECR1
CHRDL1
WDR13
GLRA2
XIAP
STAG2
MCF2
CCDC22
SYP
PLS3
NAA10
RENBP
ELF4
SMARCA1
ZC3H12B
RBBP7
SLC25A14
FMR1
PCSK1N
EMD
TAFAZZIN
RAB40AL
PGK1
MAGT1
SMS
UBL4A
CD99L2
EEA1
CDK16
USP11
PCYT1B
HTATSF1
PCDH11X
FGD1
PIN4
PORCN
MAGED2
RBM3
KLF8
ZDHHC15
DRP2
PBDC1
ARMCX3
BEX4
RUBCNL
NALCN
FGF14
HTR2A
NDFIP2
TNFSF13B
FNDC3A
CDADC1
CAB39L
KLF5
STK24
DNAJC3
UGGT2
ARHGEF7
FGF9
SUPT20H
MRPS31
SLC25A15
KPNA3
VWA8
DGKH
KATNAL1
INTS6
DHRS12
TSC22D1
CLN5
MGRN1
ZNF629
TRADD
HSF4
CORO1A
MAPK3
PHKB
LYRM1
NUTF2
NUP93
CENPT
TSNAXIP1
NFAT5
LONP2
N4BP1
ARL2BP
PLLP
DHODH
CTCF
ACD
POLR2C
PARD6A
USB1
CYB5B
CCDC113
NME3
NDRG4
PSMD7
SETD6
SLC38A7
VAC14
TANGO6
COG4
SMPD3
SLC7A6OS
SLC7A6
PLA2G15
WDR59
MON1B
AXIN1
HCFC1R1
NPRL3
MLYCD
MPG
NECAB2
HSDL1
TAF1C
NAGPA
WFDC1
SEC14L5
COTL1
USP10
TSC2
ZNF500
NME4
ABCC1
NOMO3
LMF1
CIAO3
MTHFSD
CLCN7
HAGHL
ANTKMT
SLC7A5
METRN
STUB1
RHBDL1
NUBP1
UBE2I
CRYM
EEF2K
CAPN15
GSPT1
ZNF174
CLUAP1
UBFD1
EARS2
ELOB
GGA2
CPPED1
HMOX2
SALL1
TOX3
RBL2
QPRT
XYLT1
RPGRIP1L
MAZ
STX4
CDIPT
BCKDK
KAT8
NOMO1
SYT17
CCP110
VPS35L
RNF40
KNOP1
AAGAB
IQCH
LACTB
CORO2B
CSK
HERC1
TRIP4
MTFMT
AP3B2
ACSBG1
IGDCC4
RAB11A
CTSH
CD276
FAH
CEMIP
RPAP1
HOMER2
TMEM87A
ZNF106
CEP152
ATP8B4
DTWD1
FAM189A1
GABPB1
TJP1
DMXL2
SCG3
DNAJC17
EIF3J
SPG11
VPS18
SLC30A4
BLOC1S6
MYEF2
SGK3
CSPP1
ZDHHC2
BRF2
TRIM35
ZFAND1
CA2
FZD3
INTS9
RIPK2
NBN
CPQ
DECR1
CALB1
BPNT2
LAPTM4B
UBE2W
POP1
NIPAL2
IKBKB
PLAT
JPH1
STK3
GDAP1
RAB2A
EIF3E
EMC2
NDRG1
ZC2HC1A
STMN2
ARMC1
TRPS1
SPAG1
NCALD
SNX16
UBR5
GFUS
EEF1D
SQLE
INTS10
ERI1
SLC39A14
MTMR9
LEPROTL1
DCTN6
R3HCC1
GSR
UBXN8
PPP2CB
ERICH1
NEFM
TUSC3
KLHDC4
MCM4
KCTD9
ASAH1
BNIP3L
MAN2B1
NUCB1
GYS1
MAP4K1
HNRNPL
TUBB4A
SARS2
SNRNP70
CLPTM1
CLASRP
LIN7B
PPP1R37
PIH1D1
ARHGEF18
ERCC2
DOT1L
PLEKHJ1
SLC17A7
RNASEH2A
KLC3
SF3A2
AMH
OAZ1
TRMT1
STX10
DMPK
TBC1D17
YJU2B
PTOV1
NOVA2
SGTA
MED25
SNAPC2
C19orf53
TIMM44
CCDC61
TNNT1
VRK3
FAM32A
PPP6R1
C19orf44
MED26
OLFM2
AKAP8
ILVBL
ZNF419
SLC1A6
POP4
CCNE1
URI1
PDCD5
ANKRD27
RPS16
TIMM50
GPI
AKT2
PLD3
PIAS4
NUMBL
YJU2
SHD
TBCB
FSD1
POLR2I
CLIP3
ZFR2
PRKD2
APLP1
CACTIN
CCDC9
HNRNPUL1
FZR1
BBC3
DENND3
DMAC2
MYH14
MRPL4
RPS19
NOP53
ICAM5
CRX
BABAM1
TYK2
CDC37
NAPA
RABAC1
ATP1A3
MEIS3
PTPRS
MEGF8
KDELR1
CYTH2
GRWD1
GRIN2D
CLEC11A
LIG1
ZNF175
PLA2G4C
RAB3D
DBP
TMEM205
CAPS
PLPPR2
BCAT2
PPP2R1A
TNPO2
CACNG7
GCDH
DNASE2
MAST1
PRPF31
TFPT
JAK3
RPL18A
KCNN1
ARRDC2
PIK3R2
RAB3A
PDE4C
ISYNA1
ELL
CRTC1
COMP
COPE
DDX49
ARMC6
TMEM147
TMEM59L
USF2
KXD1
FKBP8
SUGP1
ZNF14
SCN1B
PBX4
ERF
GSK3A
ATP13A1
ZNF574
GRIK5
SIPA1L3
ZNF85
ETHE1
CADM4
SMG9
AVL9
RUNDC3B
CFAP69
GTPBP10
RASA4
CDK6
PMPCB
DNAJC2
BET1
NAMPT
POLR1F
ITGB8
SP4
WDR91
CBLL1
DLX5
MTPN
PTN
PALS2
GSDME
TTC26
OGDH
ADAP1
H2AZ2
CAV2
LMBR1
DNAJB6
BRAT1
IQCE
ANKRD7
VIPR2
SSBP1
HIBADH
TAX1BP1
CHN2
GRB10
ABHD11
COBL
FKBP14
PLEKHA8
STX1A
GARS1
CRHR2
EPHB6
MINDY4
GHRHR
CASP2
CHCHD2
CCL24
HSPB1
NPTX2
PDAP1
BUD31
PTCD1
CYP3A5
ZKSCAN1
EIF3B
SNX8
PTPRZ1
TAF6
